channel,longitude,latitude,pgv_4m_mms,pgv_12m_mms
278,6.44796537485062,52.2887228284763,15.0,5.379
279,6.44797885703904,52.2887252547296,15.306,5.488
280,6.44799233922746,52.288727680983,15.099,5.414
281,6.44800582141588,52.2887301072364,15.006,5.381
282,6.44801930360429,52.2887325334897,15.747,5.646
283,6.44803278579271,52.2887349597431,15.691,5.626
284,6.44804626798113,52.2887373859965,15.542,5.573
285,6.44805975016955,52.2887398122498,15.91,5.705
286,6.44807323235797,52.2887422385032,15.049,5.396
287,6.44808673366726,52.2887446007926,14.797,5.305
288,6.44810024533335,52.2887469284359,15.139,5.428
289,6.44811375699944,52.2887492560793,15.103,5.415
290,6.44812726069243,52.2887516103946,14.25,5.11
291,6.44814075608918,52.2887539924628,15.141,5.429
292,6.44815425148593,52.2887563745311,16.117,5.779
293,6.44816774688268,52.2887587565994,15.944,5.717
294,6.44818124227943,52.2887611386676,15.787,5.661
295,6.44819473767618,52.2887635207359,15.561,5.579
296,6.44820823307293,52.2887659028042,16.341,5.859
297,6.44822172792938,52.2887682866799,14.871,5.332
298,6.4482352227797,52.2887706705761,14.932,5.354
299,6.44824871763001,52.2887730544723,16.166,5.797
300,6.44826221248033,52.2887754383685,15.527,5.567
301,6.44827570733065,52.2887778222647,15.121,5.422
302,6.44828920218097,52.2887802061609,15.846,5.682
303,6.44830269703129,52.2887825900571,15.269,5.475
304,6.44831619188161,52.2887849739534,15.04,5.393
305,6.44832968673193,52.2887873578496,15.029,5.389
306,6.44834318158225,52.2887897417458,15.733,5.641
307,6.44835667643257,52.288792125642,15.67,5.619
308,6.44837017128289,52.2887945095382,16.447,5.897
309,6.44838366613321,52.2887968934344,15.39,5.518
310,6.44839716098353,52.2887992773306,15.385,5.517
311,6.44841065583385,52.2888016612268,16.418,5.887
312,6.44842415068417,52.288804045123,16.157,5.793
313,6.44843764553449,52.2888064290192,15.668,5.618
314,6.44845114038481,52.2888088129154,14.671,5.26
315,6.4484646579167,52.2888111209362,15.117,5.42
316,6.4484782759858,52.2888130926355,14.98,5.371
317,6.4484918940549,52.2888150643347,15.628,5.603
318,6.44850551212399,52.2888170360339,15.313,5.491
319,6.44851913019309,52.2888190077332,16.561,5.938
320,6.44853274826219,52.2888209794324,14.7,5.271
321,6.44854635628745,52.2888229847307,14.947,5.359
322,6.44855996059315,52.2888250024719,15.78,5.658
323,6.44857355135935,52.288827065506,15.949,5.719
324,6.44858698789081,52.2888296444931,14.127,5.065
325,6.44860042442226,52.2888322234802,14.634,5.247
326,6.44861386095372,52.2888348024673,15.506,5.56
327,6.44862729748517,52.2888373814543,16.465,5.904
328,6.44864073401663,52.2888399604414,16.784,6.018
329,6.44865417054808,52.2888425394285,15.436,5.535
330,6.44866760707954,52.2888451184156,15.586,5.589
331,6.44868104361099,52.2888476974027,15.201,5.45
332,6.44869448014245,52.2888502763898,16.072,5.763
333,6.4487079166739,52.2888528553769,16.605,5.954
334,6.44872134619794,52.2888554578055,16.452,5.899
335,6.44873477259216,52.2888580707041,15.703,5.63
336,6.44874819898638,52.2888606836027,15.234,5.462
337,6.4487616253806,52.2888632965014,15.738,5.643
338,6.44877505411809,52.2888659015612,16.552,5.935
339,6.44878848880791,52.288868486709,15.512,5.562
340,6.44880192349772,52.2888710718568,14.687,5.266
341,6.44881535818754,52.2888736570047,15.55,5.575
342,6.44882879287735,52.2888762421525,15.604,5.595
343,6.44884222756716,52.2888788273003,14.705,5.272
344,6.44885566739725,52.2888813952527,15.919,5.708
345,6.44886915319582,52.2888838094292,16.088,5.768
346,6.44888263899439,52.2888862236057,16.891,6.057
347,6.44889612479296,52.2888886377823,15.021,5.386
348,6.44890961059153,52.2888910519588,16.242,5.824
349,6.4489230963901,52.2888934661353,16.388,5.876
350,6.44893658218867,52.2888958803118,16.133,5.785
351,6.44895007280492,52.2888982783721,15.243,5.465
352,6.44896357071893,52.2889006520195,15.216,5.456
353,6.44897708233931,52.2889029798157,15.907,5.704
354,6.44899059408065,52.2889053072073,15.911,5.705
355,6.44900410944284,52.2889076224863,15.537,5.571
356,6.4490176172102,52.2889099631718,16.633,5.964
357,6.44903112159891,52.2889123151598,15.645,5.61
358,6.44904462598761,52.2889146671478,14.775,5.298
359,6.44905813037632,52.2889170191358,15.765,5.653
360,6.44907162933916,52.2889193892746,16.187,5.804
361,6.44908512473665,52.2889217713404,16.114,5.778
362,6.44909862013415,52.2889241534061,16.117,5.779
363,6.44911212341298,52.2889265091069,16.807,6.026
364,6.44912563669773,52.2889288313354,15.281,5.479
365,6.44913914998249,52.2889311535639,15.695,5.628
366,6.44915266326724,52.2889334757925,16.861,6.046
367,6.44916617655199,52.288935798021,14.803,5.308
368,6.44917968983674,52.2889381202495,15.937,5.714
369,6.4491931413256,52.2889406492004,16.699,5.988
370,6.44920658268794,52.288943212027,16.698,5.987
371,6.44922002405028,52.2889457748536,16.38,5.873
372,6.44923346541261,52.2889483376802,16.403,5.882
373,6.44924690677495,52.2889509005068,15.396,5.52
374,6.44926034813729,52.2889534633334,16.824,6.032
375,6.44927380677866,52.2889559683574,15.318,5.493
376,6.4492873033764,52.2889583464081,15.361,5.508
377,6.44930079997414,52.2889607244588,16.268,5.833
378,6.44931429558373,52.288963105815,15.758,5.65
379,6.44932778676212,52.2889655019947,16.177,5.801
380,6.44934127794052,52.2889678981744,16.317,5.851
381,6.44935476911892,52.2889702943541,17.117,6.137
382,6.44936826029731,52.2889726905338,16.334,5.857
383,6.44938175147571,52.2889750867135,15.723,5.638
384,6.4493952426541,52.2889774828932,16.492,5.914
385,6.4494087338325,52.2889798790729,15.613,5.598
386,6.44942222501089,52.2889822752526,16.647,5.969
387,6.44943571618929,52.2889846714323,16.155,5.793
388,6.44944920736769,52.288987067612,16.361,5.866
389,6.44946269854608,52.2889894637917,15.085,5.409
390,6.44947618972448,52.2889918599714,14.816,5.312
391,6.44948968090287,52.288994256151,15.264,5.473
392,6.44950317208127,52.2889966523307,17.181,6.16
393,6.44951666325967,52.2889990485104,15.486,5.553
394,6.44953015443806,52.2890014446901,16.599,5.952
395,6.44954364561646,52.2890038408698,15.798,5.665
396,6.44955713679485,52.2890062370495,16.042,5.752
397,6.44957062797325,52.2890086332292,16.163,5.795
398,6.44958411915165,52.2890110294089,17.163,6.154
399,6.44959761033004,52.2890134255886,16.547,5.933
400,6.44961110150844,52.2890158217683,16.436,5.893
401,6.44962459268683,52.289018217948,16.979,6.088
402,6.44963808752164,52.2890206018961,15.85,5.683
403,6.44965159515092,52.2890229430435,16.857,6.044
404,6.44966510278019,52.289025284191,16.765,6.011
405,6.44967861040947,52.2890276253385,16.765,6.011
406,6.44969211803874,52.289029966486,16.156,5.793
407,6.44970562566802,52.2890323076334,15.996,5.736
408,6.44971913329729,52.2890346487809,15.748,5.646
409,6.44973264092657,52.2890369899284,15.79,5.662
410,6.44974614855585,52.2890393310759,15.731,5.641
411,6.44975965158813,52.2890416876014,16.492,5.913
412,6.44977315244562,52.2890440514022,16.147,5.79
413,6.4497866533031,52.2890464152029,16.54,5.931
414,6.44980015416059,52.2890487790037,16.579,5.944
415,6.44981365501808,52.2890511428045,15.674,5.62
416,6.44982715587556,52.2890535066052,15.661,5.615
417,6.44984065673305,52.289055870406,16.172,5.799
418,6.44985415759054,52.2890582342067,15.856,5.685
419,6.44986765844803,52.2890605980075,15.798,5.665
420,6.44988115930551,52.2890629618083,17.318,6.209
421,6.449894660163,52.289065325609,15.423,5.53
422,6.44990816102049,52.2890676894098,17.519,6.282
423,6.44992166187797,52.2890700532106,16.503,5.917
424,6.44993516273546,52.2890724170113,16.917,6.066
425,6.44994866359295,52.2890747808121,16.852,6.042
426,6.44996216445043,52.2890771446129,16.707,5.991
427,6.44997566530792,52.2890795084136,17.326,6.212
428,6.44998916616541,52.2890818722144,15.715,5.635
429,6.4500026670229,52.2890842360152,16.263,5.831
430,6.45001616788038,52.2890865998159,15.857,5.686
431,6.45002966873787,52.2890889636167,15.364,5.509
432,6.45004316959536,52.2890913274174,15.975,5.728
433,6.45005667045284,52.2890936912182,17.468,6.263
434,6.45007017131033,52.289096055019,16.268,5.833
435,6.45008367216782,52.2890984188197,17.539,6.289
436,6.45009720127809,52.289100688108,17.602,6.311
437,6.45011080066859,52.2891027222917,18.139,6.504
438,6.45012443481063,52.289104640223,17.5,6.275
439,6.45013800021503,52.2891067880986,17.768,6.371
440,6.45015144443911,52.2891093413519,16.575,5.943
441,6.45016488866319,52.2891118946053,16.52,5.923
442,6.45017833288726,52.2891144478587,16.561,5.938
443,6.45019177711134,52.2891170011121,16.389,5.876
444,6.45020522133542,52.2891195543655,16.478,5.908
445,6.45021866555949,52.2891221076189,16.834,6.036
446,6.45023210978357,52.2891246608723,16.119,5.78
447,6.45024558940284,52.2891270957201,15.584,5.588
448,6.45025908468114,52.2891294781846,16.609,5.955
449,6.45027257995943,52.2891318606491,15.989,5.733
450,6.45028607621771,52.2891342398354,16.051,5.755
451,6.4502995786521,52.289136598361,16.314,5.85
452,6.45031308108649,52.2891389568866,16.18,5.801
453,6.45032658352088,52.2891413154123,17.052,6.114
454,6.45034008595526,52.2891436739379,16.302,5.845
455,6.45035358838965,52.2891460324636,17.083,6.125
456,6.45036709082404,52.2891483909892,16.522,5.924
457,6.45038059325843,52.2891507495149,16.349,5.862
458,6.45039409569282,52.2891531080405,16.494,5.914
459,6.45040759812721,52.2891554665661,15.642,5.608
460,6.4504211005616,52.2891578250918,16.6,5.952
461,6.45043460299598,52.2891601836174,16.901,6.06
462,6.45044810543037,52.2891625421431,16.984,6.09
463,6.45046160786476,52.2891649006687,15.606,5.596
464,6.45047511029915,52.2891672591943,15.507,5.56
465,6.45048861273354,52.28916961772,16.085,5.767
466,6.45050209723125,52.2891720362482,17.214,6.172
467,6.45051559929896,52.2891743960005,16.53,5.927
468,6.45052910136668,52.2891767557527,15.944,5.717
469,6.45054260343439,52.289179115505,15.544,5.573
470,6.45055610550211,52.2891814752572,15.996,5.735
471,6.45056960756982,52.2891838350095,15.955,5.721
472,6.45058310963753,52.2891861947618,16.947,6.077
473,6.45059661170525,52.289188554514,16.992,6.092
474,6.45061011377296,52.2891909142663,15.778,5.657
475,6.45062361584068,52.2891932740185,16.838,6.037
476,6.45063711790839,52.2891956337708,16.777,6.015
477,6.4506506199761,52.289197993523,15.699,5.629
478,6.45066412204382,52.2892003532753,16.343,5.86
479,6.45067762411153,52.2892027130276,16.592,5.949
480,6.45069111964645,52.2892050946336,16.486,5.911
481,6.45070461319927,52.2892074828703,15.384,5.516
482,6.45071810675209,52.289209871107,16.466,5.904
483,6.45073160030491,52.2892122593436,16.762,6.01
484,6.45074509385773,52.2892146475803,17.316,6.209
485,6.45075858741055,52.2892170358169,15.993,5.734
486,6.45077208096337,52.2892194240536,16.064,5.76
487,6.4507855745162,52.2892218122903,16.261,5.831
488,6.45079906806902,52.2892242005269,16.554,5.936
489,6.45081256162184,52.2892265887636,16.439,5.894
490,6.45082605517466,52.2892289770002,16.737,6.001
491,6.45083954872748,52.2892313652369,15.719,5.636
492,6.4508530422803,52.2892337534735,16.613,5.957
493,6.45086653583312,52.2892361417102,15.942,5.716
494,6.45088002938594,52.2892385299469,16.293,5.842
495,6.45089352293877,52.2892409181835,17.381,6.232
496,6.45090701649159,52.2892433064202,15.554,5.577
497,6.45092051308699,52.2892456844787,16.211,5.812
498,6.45093401088617,52.2892480585102,15.625,5.602
499,6.45094750868536,52.2892504325417,16.463,5.903
500,6.45096100648454,52.2892528065733,16.989,6.092
501,6.45097450428373,52.2892551806048,16.472,5.906
502,6.45098800208291,52.2892575546363,16.303,5.845
503,6.45100149988209,52.2892599286679,17.152,6.15
504,6.45101499768128,52.2892623026994,16.564,5.939
505,6.45102849548046,52.2892646767309,16.851,6.042
506,6.45104199327965,52.2892670507625,16.789,6.02
507,6.45105549107883,52.289269424794,14.676,5.262
508,6.45106898887802,52.2892717988256,16.322,5.852
509,6.4510824866772,52.2892741728571,15.733,5.641
510,6.45109605673915,52.289276305152,15.878,5.693
511,6.45110963329321,52.2892784157292,17.233,6.179
512,6.45112320572156,52.2892805401079,16.145,5.789
513,6.4511367781499,52.2892826644866,17.478,6.267
514,6.45115029089633,52.289284988516,15.536,5.571
515,6.45116373629404,52.2892875378432,15.726,5.639
516,6.45117718169176,52.2892900871705,16.812,6.028
517,6.45119062448514,52.2892926452099,16.162,5.795
518,6.45120406134094,52.289295223112,16.543,5.932
519,6.45121749819673,52.2892978010141,16.296,5.843
520,6.45123093845173,52.289300367545,16.278,5.837
521,6.45124442286947,52.2893027863408,16.183,5.802
522,6.45125790728722,52.2893052051365,16.467,5.904
523,6.45127138628556,52.2893076420614,16.738,6.002
524,6.45128486474738,52.2893100807812,17.31,6.207
525,6.4512983432092,52.2893125195009,16.241,5.823
526,6.45131182167103,52.2893149582207,16.128,5.783
527,6.45132530013285,52.2893173969404,16.052,5.756
528,6.45133877859467,52.2893198356602,17.224,6.176
529,6.45135225705649,52.2893222743799,16.765,6.011
530,6.45136573551831,52.2893247130997,15.242,5.465
531,6.45137921398013,52.2893271518194,15.215,5.456
532,6.45139269244195,52.2893295905392,15.87,5.69
533,6.45140617090377,52.2893320292589,16.493,5.914
534,6.45141964936559,52.2893344679787,16.337,5.858
535,6.45143312782741,52.2893369066984,16.659,5.973
536,6.45144660628923,52.2893393454182,16.253,5.828
537,6.45146008475105,52.2893417841379,17.178,6.159
538,6.45147356321288,52.2893442228577,16.809,6.027
539,6.4514870416747,52.2893466615774,16.4,5.881
540,6.45150052013652,52.2893491002972,17.028,6.105
541,6.45151399859834,52.2893515390169,15.384,5.516
542,6.45152747706016,52.2893539777367,16.303,5.846
543,6.45154095552198,52.2893564164564,16.433,5.892
544,6.45155442040123,52.2893589006132,16.706,5.99
545,6.45156787121964,52.2893614318069,15.342,5.501
546,6.45158132203806,52.2893639630007,16.197,5.807
547,6.45159477285647,52.2893664941944,16.585,5.947
548,6.45160822367488,52.2893690253881,16.629,5.962
549,6.45162167449329,52.2893715565818,17.045,6.111
550,6.4516351253117,52.2893740877756,16.794,6.022
551,6.45164857613011,52.2893766189693,16.309,5.848
552,6.45166202694852,52.289379150163,16.741,6.002
553,6.45167547776693,52.2893816813567,16.224,5.817
554,6.45168892858534,52.2893842125505,16.427,5.89
555,6.45170237940375,52.2893867437442,16.807,6.026
556,6.45171583022216,52.2893892749379,16.311,5.849
557,6.45172928104057,52.2893918061316,16.549,5.934
558,6.45174273185898,52.2893943373254,16.9,6.06
559,6.45175618267739,52.2893968685191,16.752,6.006
560,6.4517696334958,52.2893993997128,17.056,6.116
561,6.45178308431421,52.2894019309065,17.698,6.346
562,6.45179653513263,52.2894044621003,16.74,6.002
563,6.45180998595104,52.289406993294,16.053,5.756
564,6.45182343676945,52.2894095244877,16.623,5.96
565,6.45183688758786,52.2894120556814,16.595,5.95
566,6.45185033840627,52.2894145868752,16.678,5.98
567,6.45186378922468,52.2894171180689,17.194,6.165
568,6.45187724004309,52.2894196492626,15.321,5.494
569,6.45189067390838,52.2894222371687,17.199,6.167
570,6.45190410312365,52.2894248406302,17.394,6.237
571,6.45191753233892,52.2894274440917,16.637,5.965
572,6.45193098004156,52.2894299857084,16.648,5.969
573,6.45194443928541,52.289432488717,16.154,5.792
574,6.45195789852925,52.2894349917256,16.296,5.843
575,6.45197135777309,52.2894374947342,16.7,5.988
576,6.45198481701694,52.2894399977428,16.658,5.973
577,6.45199827626078,52.2894425007514,16.705,5.99
578,6.45201173550463,52.28944500376,16.646,5.969
579,6.45202519474847,52.2894475067686,16.802,6.024
580,6.45203865399231,52.2894500097771,16.732,5.999
581,6.45205211323616,52.2894525127857,15.662,5.616
582,6.45206557248,52.2894550157943,16.75,6.006
583,6.45207903172385,52.2894575188029,17.349,6.221
584,6.45209249096769,52.2894600218115,16.235,5.821
585,6.45210595021153,52.2894625248201,17.128,6.141
586,6.45211940945538,52.2894650278287,15.702,5.63
587,6.45213286869922,52.2894675308373,16.219,5.815
588,6.45214629389902,52.2894701477315,15.854,5.684
589,6.45215967696634,52.2894729055692,17.037,6.109
590,6.45217306003367,52.2894756634069,17.185,6.162
591,6.45218644310099,52.2894784212446,16.156,5.793
592,6.45219982616832,52.2894811790823,16.897,6.059
593,6.45221320923565,52.28948393692,17.173,6.158
594,6.45222659230297,52.2894866947577,16.177,5.8
595,6.4522399753703,52.2894894525954,16.267,5.833
596,6.45225335843762,52.289492210433,16.615,5.958
597,6.45226674150495,52.2894949682707,15.682,5.623
598,6.45228012457228,52.2894977261084,16.236,5.821
599,6.4522935076396,52.2895004839461,17.424,6.248
600,6.45230689070693,52.2895032417838,15.863,5.688
601,6.45232027377425,52.2895059996215,16.653,5.971
602,6.45233365684158,52.2895087574592,16.452,5.899
603,6.45234703990891,52.2895115152969,16.04,5.751
604,6.45236042297623,52.2895142731346,16.259,5.83
605,6.45237380604356,52.2895170309723,17.152,6.15
606,6.45238718911088,52.2895197888099,16.44,5.895
607,6.45240057217821,52.2895225466476,16.524,5.925
608,6.45241395524553,52.2895253044853,17.04,6.11
609,6.45242733831286,52.289528062323,15.921,5.709
610,6.45244072138019,52.2895308201607,15.467,5.546
611,6.45245410444751,52.2895335779984,17.115,6.137
612,6.45246748751484,52.2895363358361,16.147,5.79
613,6.45248087058216,52.2895390936738,16.584,5.946
614,6.45249425364949,52.2895418515115,15.602,5.594
615,6.45250763671682,52.2895446093492,16.27,5.834
616,6.45252101978414,52.2895473671868,15.388,5.517
617,6.45253440285147,52.2895501250245,16.062,5.759
618,6.45254778591879,52.2895528828622,15.634,5.606
619,6.45256116898612,52.2895556406999,15.49,5.554
620,6.45257455205344,52.2895583985376,15.819,5.672
621,6.45258793512077,52.2895611563753,14.64,5.249
622,6.4526013181881,52.289563914213,15.297,5.485
623,6.45261470125542,52.2895666720507,16.43,5.891
624,6.45262808432275,52.2895694298884,16.165,5.796
625,6.45264146739007,52.2895721877261,15.32,5.493
626,6.4526548504574,52.2895749455637,16.264,5.832
627,6.45266823352473,52.2895777034014,15.416,5.528
628,6.45268166253492,52.289580307549,16.347,5.862
629,6.45269532891546,52.2895821176346,15.845,5.681
630,6.45270874644537,52.2895847601865,15.712,5.634
631,6.45272208681531,52.2895876608574,15.84,5.68
632,6.45273542718526,52.2895905615283,17.389,6.235
633,6.4527487675552,52.2895934621992,15.427,5.532
634,6.45276210792515,52.2895963628701,15.997,5.736
635,6.45277544829509,52.289599263541,16.313,5.849
636,6.45278878866503,52.2896021642118,15.277,5.478
637,6.45280212903498,52.2896050648827,14.896,5.341
638,6.45281546940492,52.2896079655536,15.469,5.547
